00/05-04-039-11 W5M/00 Well
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
01/02/2016 12:28:14,68.310037436714,4.26697874,14.8636493642,702.28814697
01/02/2016 12:33:14,-6.237773755974,6.72867393,0,1101.18371582
01/02/2016 12:38:14,-6.349725441842,8.49614811,0,1156.63366699
01/02/2016 12:43:14,-6.437169133006,10.13563633,0,1211.68798828
01/02/2016 12:48:14,-6.452845731792,11.57554626,0,1261.91333008
01/02/2016 12:53:14,-6.588997788534,12.85797882,0,1310.66564941
01/02/2016 12:58:14,-6.595875582248,13.97789383,0,1356.31591797
01/02/2016 12:59:59,-6.722696128302,14.68315315,0,1386.57446289
01/02/2016 13:03:14,-6.59882129642,15.2239809,0,1409.22155762
01/02/2016 13:08:14,-6.719667068366,15.9362545,0,1446.78845215
01/02/2016 13:13:14,-6.684683186252,16.93815231,0,1491.63415527
01/02/2016 13:18:14,-6.804449200564,17.79264259,0,1535.27294922
01/02/2016 13:23:14,-6.758460422536,18.61787987,0,1578.21435547
01/02/2016 13:28:14,-6.849589531574,19.41562653,0,1620.88220215
01/02/2016 13:33:14,-6.778082522988,20.16609764,0,1663.56945801
01/02/2016 13:38:14,-6.883399741372,20.90755272,0,1706.11523438
01/02/2016 13:43:14,-6.94758011881,21.59844971,0,1749.89294434
01/02/2016 13:48:14,-6.880960893218,22.24997711,0,1792.24462891
01/02/2016 13:53:14,-6.981712258654,22.91832352,0,1830.67614746
01/02/2016 13:58:14,-7.068629513218,23.52677727,0,1868.53308105
01/02/2016 13:59:59,-7.082266270644,23.96553993,0,1893.92175293
01/02/2016 14:03:14,-7.005416854846,24.25272369,0,1914.4621582
01/02/2016 14:08:14,-7.042327494916,24.63458633,0,1949.33544922
01/02/2016 14:13:14,-7.126042246768,25.25923157,0,1989.69909668
01/02/2016 14:18:14,-7.16205902964,25.7979393,0,2026.2845459
01/02/2016 14:23:14,-7.178548068788,26.31377602,0,2064.16040039
01/02/2016 14:28:14,-7.204211973596,26.81175995,0,2104.70922852
01/02/2016 14:33:14,-7.223012471278,27.27405739,0,2140.69165039
01/02/2016 14:38:14,-7.25540467788,27.71402168,0,2177.48144531
01/02/2016 14:43:14,-7.286288864646,28.13451385,0,2214.79248047
01/02/2016 14:48:14,-7.282619762288,28.53915215,0,2250.55664063
01/02/2016 14:53:14,-7.296334641298,28.92944717,0,2285.44018555
01/02/2016 14:58:14,-7.31680989053,29.28081894,0,2320.09008789
01/02/2016 14:59:59,-7.360428739394,29.54154968,0,2343.61547852
01/02/2016 15:03:14,-7.351014365174,29.70978165,0,2360.44726563
01/02/2016 15:08:14,-7.320994418524,29.89441872,0,2389.86889648
01/02/2016 15:13:14,-7.254890176522,30.31130219,0,2423.00683594
01/02/2016 15:18:14,-7.302129261568,30.62747765,0,2454.89013672
01/02/2016 15:23:14,-7.268377482214,30.93692589,0,2489.65649414
01/02/2016 15:28:14,-7.25762033299,31.19399452,0,2521.94702148
01/02/2016 15:33:14,-7.314405521964,31.44433022,0,2551.12915039
01/02/2016 15:38:14,-7.361279557386,31.68861008,0,2584.27026367
01/02/2016 15:43:14,-7.410329463778,31.9272728,0,2617.92724609
