00/07-11-041-08 W5M/02
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
03/12/2016 16:41:56,16.670644584692,11.70494556,6.88504475228,191.95582581
03/12/2016 16:46:56,16.706596668104,11.64343262,6.89690663153,191.75154114
03/12/2016 16:51:56,17.305863119438,11.57701111,6.97897188989,188.54673767
03/12/2016 16:56:56,17.802462458344,11.50734043,7.03351645907,185.02511597
03/12/2016 16:59:59,16.464978825336,11.48759842,6.83899907005,191.05783081
03/12/2016 17:04:59,16.85615172031,11.4416399,6.90880818019,190.15748596
03/12/2016 17:09:59,17.206334774726,11.37056446,6.96387186839,188.6701355
03/12/2016 17:14:59,18.149506745044,11.29522324,7.08794610847,183.6811676
03/12/2016 17:19:59,18.040914689148,11.2371273,7.0466934523,182.09376526
03/12/2016 17:24:59,18.879154583706,11.17228889,7.17788109119,179.97946167
03/12/2016 17:29:59,19.72785513518,11.08446884,7.26685238035,174.71369934
03/12/2016 17:34:59,19.594858121484,11.02072906,7.23737484973,174.15011597
03/12/2016 17:39:59,19.871308947936,10.96497631,7.27935367667,173.57652283
03/12/2016 17:41:56,20.507178978114,10.91166878,7.33115226533,168.7913208
03/12/2016 17:46:56,20.078036260668,10.86166668,7.26482837454,169.57467651
03/12/2016 17:51:56,20.330955933704,10.790905,7.28451746726,167.79052734
03/12/2016 17:56:56,19.875840803528,10.73013401,7.23320050456,169.91149902
03/12/2016 17:59:59,19.217880569336,10.67122555,7.17263783503,174.19215393
03/12/2016 18:04:59,18.28633810593,10.64347553,7.05916851986,178.72888184
03/12/2016 18:09:59,18.320502354388,10.59504128,7.06666118291,178.90896606
03/12/2016 18:14:59,18.400682667168,10.55091763,7.08294278729,178.95231628
03/12/2016 18:19:59,18.635998059184,10.50153446,7.11238305037,177.59503174
03/12/2016 18:24:59,17.72367523344,10.45184898,6.98701248075,181.64022827
03/12/2016 18:29:59,16.892408453788,10.39071465,6.8759861677,185.66874695
03/12/2016 18:34:59,16.901297797918,10.31495953,6.87796436191,185.61538696
03/12/2016 18:39:59,16.642102518378,10.25788689,6.83240071671,186.30570984
03/12/2016 18:41:56,16.078895447076,10.22696114,6.75127132198,188.86894226
03/12/2016 18:46:56,15.316850137446,10.1958456,6.63946439745,193.12884521
03/12/2016 18:51:56,14.811534857,10.14379883,6.56659979311,196.22027588
03/12/2016 18:56:56,14.221855258198,10.08376598,6.47356360487,199.55847168
03/12/2016 18:59:59,13.958106060952,10.0011692,6.40798270686,199.13258362
