00/05-04-039-11 W5M/00 Well,,,,
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
1/10/2016 15:08,-6.075664115,11.94314957,0,1268.986816
1/10/2016 15:13,-6.026562972,13.11294842,0,1319.510864
1/10/2016 15:18,-6.112756838,14.01562691,0,1365.232178
1/10/2016 15:23,-6.078844556,14.97230911,0,1409.670532
1/10/2016 15:28,-6.098406257,15.92064571,0,1454.220337
1/10/2016 15:33,-6.23206437,16.80688667,0,1496.913086
1/10/2016 15:38,-6.322921862,17.67915535,0,1536.849609
1/10/2016 15:43,-6.204406637,18.49510193,0,1578.516968
1/10/2016 15:48,-6.349518002,19.35962105,0,1624.050903
1/10/2016 15:53,-6.365435998,20.06080437,0,1667.444092
1/10/2016 15:58,-6.333391601,20.68486595,0,1714.734009
1/10/2016 15:59,-6.458839675,21.04947472,0,1753.716553
1/10/2016 16:03,-6.413920648,21.35707474,0,1784.215698
1/10/2016 16:08,-6.45840229,21.78253937,0,1819.521484
1/10/2016 16:13,-6.550443019,22.43177223,0,1849.634399
1/10/2016 16:18,-6.525134559,22.99349976,0,1878.762329
1/10/2016 16:23,-6.525041649,23.54369736,0,1914.092651
1/10/2016 16:28,-6.484661671,24.07899094,0,1956.10022
1/10/2016 16:33,-6.554854155,24.56990623,0,1992.103149
1/10/2016 16:38,-6.614958226,25.02164841,0,2024.807495
1/10/2016 16:43,-6.704238176,25.46343803,0,2059.33374
1/10/2016 16:48,-6.701256536,25.88520241,0,2097.11792
1/10/2016 16:53,-6.717548221,26.2731781,0,2129.510986
1/10/2016 16:58,-6.731458525,26.6383152,0,2161.208496
1/10/2016 16:59,-6.757719835,26.90200424,0,2184.729492
1/10/2016 17:03,-6.747422052,27.07252884,0,2204.982666
1/10/2016 17:08,-6.678225537,27.30770874,0,2231.594238
1/10/2016 17:13,-6.704203214,27.65452003,0,2259.321533
1/10/2016 17:18,-6.772405728,27.96921921,0,2296.063965
1/10/2016 17:23,-6.817359717,28.26142502,0,2334.111572
1/10/2016 17:28,-6.826112026,28.51245308,0,2362.010986
1/10/2016 17:33,-6.72351962,28.78343964,0,2397.779297
1/10/2016 17:38,-6.813861164,29.07345772,0,2448.307617
1/10/2016 17:43,-6.792469955,29.27744102,0,2479.618652
1/10/2016 17:48,-6.748331782,29.44761086,0,2500.449707
1/10/2016 17:53,-6.798472015,29.64693642,0,2521.853027
1/10/2016 17:58,-6.830447453,29.84462357,0,2544.214355
1/10/2016 17:59,-6.850363675,29.96902466,0,2559.61084
1/10/2016 18:03,-6.86639809,30.06087303,0,2571.787842
1/10/2016 18:08,-6.90769692,30.171278,0,2590.404297
1/10/2016 18:13,-6.923726553,30.38340569,0,2611.241943
1/10/2016 18:18,-6.936770728,30.54144478,0,2630.738281
1/10/2016 18:23,-6.944258826,30.7175045,0,2650.436768
1/10/2016 18:28,-6.96537026,30.87854576,0,2670.150635
1/10/2016 18:33,-6.970250408,31.01891708,0,2689.12207
1/10/2016 18:38,-6.969129419,31.15393448,0,2708.460205
1/10/2016 18:43,-6.978153829,31.29092979,0,2727.25293
1/10/2016 18:48,952.0995816,11.72388363,71.90557406,1367.027222
1/10/2016 18:53,940.7333748,5.19090462,70.62701679,1282.675903
1/10/2016 18:58,749.0483132,3.96235704,62.46116852,1229.14917
1/10/2016 18:59,645.074703,3.88213634,57.08644799,1177.803345
