00/09-02-041-08 W5M/00
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
12/18/2015 11:04:59,292.92770873221,1.01888466,21.58812350856,384.75772095
12/18/2015 11:09:59,278.98224205235,1.5537889,21.22586193483,389.92849731
12/18/2015 11:14:59,277.005318465854,1.94335687,21.0300349117,385.38781738
12/18/2015 11:19:59,274.740992885674,2.25839496,20.80610236293,379.96365356
12/18/2015 11:22:54,269.581982682618,2.51092196,20.59764166225,379.09973145
12/18/2015 11:27:54,263.313436376586,2.62257934,20.38749545948,379.62695313
12/18/2015 11:32:54,259.055109887908,2.72405434,20.1688438829,376.94320679
12/18/2015 11:37:54,252.095192184866,2.86124849,19.91141910646,376.76318359
12/18/2015 11:42:54,244.031410431818,3.01622462,19.66541296697,379.02352905
12/18/2015 11:47:54,239.764391952456,3.14153957,19.47486823006,377.79000854
12/18/2015 11:52:54,235.708295400506,3.30130339,19.28512447799,376.38644409
12/18/2015 11:57:54,234.833120392604,3.27778172,19.13795151607,371.32904053
12/18/2015 11:59:59,233.82920623845,3.32800007,19.0151732296,367.73117065
12/18/2015 12:04:59,235.026627716916,3.36119938,18.93773830168,362.46105957
12/18/2015 12:09:59,232.107814133688,3.44927835,18.76256883307,359.69396973
12/18/2015 12:14:59,228.902150350742,3.52933931,18.59830602837,357.84036255
12/18/2015 12:19:59,223.261862886674,3.59395766,18.43179082559,359.92068481
12/18/2015 12:22:54,223.96493086103,3.53337288,18.35348544226,355.18185425
12/18/2015 12:27:54,218.827137017418,3.51869774,18.18373592893,356.31344604
12/18/2015 12:32:54,217.064078701532,3.59645915,18.08763130255,355.0899353
12/18/2015 12:37:54,209.036168499152,3.73601151,17.85250450227,358.85049438
12/18/2015 12:42:54,197.464558441444,3.7883327,17.6097065313,369.56210327
12/18/2015 12:47:54,167.911758328718,3.91835904,17.05715305168,409.04470825
12/18/2015 12:52:54,151.138061448788,4.05643892,16.78961815266,441.56292725
12/18/2015 12:57:54,139.39106381361,4.1342392,16.5049409658,463.58953857
12/18/2015 12:59:59,133.306091174178,4.14054871,16.35998896921,476.71551514
12/18/2015 13:04:59,128.25329309154,4.22966242,16.2106085194,487.10308838
12/18/2015 13:09:59,122.113501282812,4.31259871,16.02275297994,500.42507935
12/18/2015 13:14:59,116.791750558904,4.35925627,15.83705702366,511.63009644
12/18/2015 13:19:59,113.937206887522,4.42253637,15.73360064378,517.92767334
12/18/2015 13:22:54,111.895959700684,4.39127588,15.6300531713,520.36096191
12/18/2015 13:27:54,110.726323345036,4.442029,15.57632073922,522.36169434
12/18/2015 13:32:54,112.896754255844,4.543015,15.67601588142,519.63464355
12/18/2015 13:37:54,136.102159553984,4.38416767,16.30572829399,464.1529541
12/18/2015 13:42:54,158.972280355348,4.29550028,16.56234893879,406.38763428
12/18/2015 13:47:54,176.3806438555,4.25897646,16.62994254167,366.41162109
12/18/2015 13:52:54,186.746692358582,4.22052431,16.60695391597,343.31817627
12/18/2015 13:57:54,192.48852401768,4.24545765,16.54178887924,329.32608032
12/18/2015 13:59:59,195.165710234058,4.38086462,16.49618627503,322.54840088
12/18/2015 14:04:59,194.423490124924,4.42773676,16.41186521987,320.10467529
12/18/2015 14:09:59,194.30975876186,4.49854183,16.32869242028,316.60083008
12/18/2015 14:14:59,191.969167708648,4.58067656,16.22647136718,316.21075439
12/18/2015 14:19:59,191.090160242298,4.60651636,16.14231758672,313.97045898
12/18/2015 14:22:54,190.254106747442,4.71384382,16.08290045734,312.87265015
12/18/2015 14:27:54,186.58855072357,4.71511793,15.97405065952,314.49719238
12/18/2015 14:32:54,185.192455769376,4.75769806,15.91681066188,314.45050049
12/18/2015 14:37:54,183.560543379468,4.84879637,15.82576847965,313.37368774
12/18/2015 14:42:54,181.378630444368,4.95067596,15.73160173861,313.19366455
12/18/2015 14:47:54,178.260054947602,5.02236509,15.64850969255,315.31729126
12/18/2015 14:52:54,175.019040826408,5.11765337,15.54817491473,316.98754883
12/18/2015 14:57:54,173.610406112216,5.07186031,15.47729495531,316.33078003
12/18/2015 14:59:59,171.728005744318,5.04694319,15.41097448124,316.85952759
12/18/2015 15:04:59,170.746105079104,5.03983784,15.36645623617,316.69082642
12/18/2015 15:09:59,169.967415451622,5.05849457,15.31057724636,315.57067871
12/18/2015 15:14:59,167.938753997566,5.0767765,15.22692653638,315.69067383
12/18/2015 15:19:59,166.772911762922,5.10848236,15.16797810727,315.25061035
12/18/2015 15:22:54,163.900547248166,5.16163206,15.07623199375,316.86752319
12/18/2015 15:27:54,161.02097778547,5.16941595,15.00669657342,319.61795044
12/18/2015 15:32:54,158.548719553674,5.1425004,14.9351552589,321.4515686
12/18/2015 15:37:54,158.09693672699,5.12086058,14.89632675418,320.44473267
12/18/2015 15:42:54,158.756667516156,5.11442852,14.86062741623,317.16091919
12/18/2015 15:47:54,157.766734071402,5.09298372,14.79851257851,316.16741943
12/18/2015 15:52:54,158.74987644383,4.98701191,14.77283040337,312.5769043
12/18/2015 15:57:54,160.832008063348,4.91252565,14.74494923812,306.57931519
12/18/2015 15:59:59,161.569108074222,4.89320755,14.72886901591,304.18563843
12/18/2015 16:04:59,161.48372138384,4.83948231,14.67851154027,301.81195068
12/18/2015 16:09:59,159.219426465578,4.88100433,14.6075998492,303.13879395
12/18/2015 16:14:59,159.8039188555,4.88628769,14.56435789461,299.78497314
12/18/2015 16:19:59,154.676196668324,4.97181416,14.45600410491,305.50915527
12/18/2015 16:22:54,153.473409756068,5.00511408,14.41979423565,306.37454224
12/18/2015 16:27:54,153.899775902216,5.08635998,14.40101386443,304.59902954
